audio_id,audio_name,year,month,day,type,duration_min,audio_r2_url,audio_drive_url,transcript_id,transcript_name,transcript_r2_url,transcript_drive_url,mapping_confidence,match_reason
"a_1236","3392--5744-Sivan 04d Sicha 3.mp3","5744","Sivan",4,"",25.01,"https://audio.kohnai.ai/training/3392--5744-Sivan%2004d%20Sicha%203.mp3","https://drive.google.com/file/d/1BEr_8yDatD4WUmcf5lNm68cv5o7Y4kqE/view","t_409","4 Sivan 5744 Sicha 1.docx","/api/transcript?name=4%20Sivan%205744%20Sicha%201.txt","https://drive.google.com/file/d/1R-JFqCtYd4h7pA3K-HqoriLuohSV2-lQ/view",0.95,"50hr-selected"
"a_1218","3405--5744-Tamuz 12d Sicha 4.mp3","5744","Tamuz",12,"",16.37,"https://audio.kohnai.ai/training/3405--5744-Tamuz%2012d%20Sicha%204.mp3","https://drive.google.com/file/d/15Xuy5e47JrbkCmMN2eQLO5pIdA0v6e8C/view","t_609","12 Tammuz 5744 Sicha 4.docx","/api/transcript?name=12%20Tammuz%205744%20Sicha%204.txt","https://drive.google.com/file/d/1ItSonkh1ykG7pvKs9Lh2LzLurb_vMP9Q/view",0.95,"50hr-selected"
"a_1220","3406--5744-Tamuz 12e Mamar.mp3","5744","Tamuz",12,"",11.87,"https://audio.kohnai.ai/training/3406--5744-Tamuz%2012e%20Mamar.mp3","https://drive.google.com/file/d/1TiutPVDig879y3kHbn9Qc7KYhagjdjkv/view","t_450","12 Tammuz 5744 Sicha 2.doc","/api/transcript?name=12%20Tammuz%205744%20Sicha%202.txt","https://drive.google.com/file/d/1AvsmghlTMDrkVm84gWXYojHgaJUKUPZQ/view",0.95,"50hr-selected"
"a_1206","3421--5744-Av 16 Rally 12 Psukim.mp3","5744","Av",16,"",7.79,"https://audio.kohnai.ai/training/3421--5744-Av%2016%20Rally%2012%20Psukim.mp3","https://drive.google.com/file/d/1Ll38uRO0Cu7Wvhj_LgJjZaAz-yjJ4uid/view","t_615","16 Av 5744.doc","/api/transcript?name=16%20Av%205744.txt","https://drive.google.com/file/d/1eVIg0Yro8DSrFvwQDGksImnE2kYvhbri/view",0.95,"50hr-selected"
"a_1203","3424--5744-Av 16d Sicha 3 Rally.mp3","5744","Av",16,"",8.9,"https://audio.kohnai.ai/training/3424--5744-Av%2016d%20Sicha%203%20Rally.mp3","https://drive.google.com/file/d/1d68y0DYOiRxeZu3CSLlHi9BJXm0xr-mt/view","t_615","16 Av 5744.doc","/api/transcript?name=16%20Av%205744.txt","https://drive.google.com/file/d/1eVIg0Yro8DSrFvwQDGksImnE2kYvhbri/view",0.95,"50hr-selected"
"a_1200","3425--5744-Av 16e Sicha 4 Rally.mp3","5744","Av",16,"",8.35,"https://audio.kohnai.ai/training/3425--5744-Av%2016e%20Sicha%204%20Rally.mp3","https://drive.google.com/file/d/1IDfm9oCzklsFrS1yDeBV-uIK19i6YBWQ/view","t_615","16 Av 5744.doc","/api/transcript?name=16%20Av%205744.txt","https://drive.google.com/file/d/1eVIg0Yro8DSrFvwQDGksImnE2kYvhbri/view",0.95,"50hr-selected"
"a_1735","3486--5745-Cheshvan 20d Sicha 4.mp3","5745","Cheshvan",20,"",21.78,"https://audio.kohnai.ai/training/3486--5745-Cheshvan%2020d%20Sicha%204.mp3","https://drive.google.com/file/d/1jPakYOE9huuPdfSoCLyDLPlR3nL4KHi6/view","t_767","20 Cheshvan 5745 - Sicha 2.doc","/api/transcript?name=20%20Cheshvan%205745%20-%20Sicha%202.txt","https://drive.google.com/file/d/1A5DjF7JJbbK5UaT1-uDpdq4NjdUhHfk7/view",0.95,"50hr-selected"
"a_1721","3498--5745-Kislev 19c Sicha 3.mp3","5745","Kislev",19,"",21.62,"https://audio.kohnai.ai/training/3498--5745-Kislev%2019c%20Sicha%203.mp3","https://drive.google.com/file/d/1NeOHaE9jBpmFO0bAdSekuW0gtvrelRuh/view","t_325","529 19 Kislev 5745 Sicha 4 - Rega shel Shtika.docx","/api/transcript?name=529%2019%20Kislev%205745%20Sicha%204%20-%20Rega%20shel%20Shtika.txt","https://drive.google.com/file/d/1Lc7zEFO0wRYHQ6B-O510KMWrGxd_qxPL/view",0.95,"50hr-selected"
"a_1716","3507--5745-Tevet 01 Rally 12 Psukim.mp3","5745","Teves",1,"",11.4,"https://audio.kohnai.ai/training/3507--5745-Tevet%2001%20Rally%2012%20Psukim.mp3","https://drive.google.com/file/d/12IgGEnjNQ683u2zfrspoK7-TZwtOII1S/view","t_396","1 Teves 5745 Sicha 3.docx","/api/transcript?name=1%20Teves%205745%20Sicha%203.txt","https://drive.google.com/file/d/1lidQH6FcPEJlBTEQdfJ7IOy8Za83-YFm/view",0.95,"50hr-selected"
"a_1703","3521--5745-Shvat 15e Sicha 4.mp3","5745","Shevat",15,"",22.65,"https://audio.kohnai.ai/training/3521--5745-Shvat%2015e%20Sicha%204.mp3","https://drive.google.com/file/d/1tlEH7Z_IXTvLPp24iYoi5-8fOrN5aoku/view","t_589","15 Shevat 5745 Sicha 2.docx","/api/transcript?name=15%20Shevat%205745%20Sicha%202.txt","https://drive.google.com/file/d/1WcBi7WxQsS2K-PXY35TQ8bxFEnhotcww/view",0.95,"50hr-selected"
"a_1691","3529--5745-Adar 07e Sicha 4.mp3","5745","Adar",7,"",20.43,"https://audio.kohnai.ai/training/3529--5745-Adar%2007e%20Sicha%204.mp3","https://drive.google.com/file/d/1HqOyq81sJN662yq_oj9lksgDCOj0IVmG/view","t_349","7 Adar 5745 Sicha 2.docx","/api/transcript?name=7%20Adar%205745%20Sicha%202.txt","https://drive.google.com/file/d/1oAG4tmuDjGBubJM1frHNKoLQof_esXkh/view",0.95,"50hr-selected"
"a_1672","3556--5745-Nissan 11h Mamar.mp3","5745","Nissan",11,"",14.19,"https://audio.kohnai.ai/training/3556--5745-Nissan%2011h%20Mamar.mp3","https://drive.google.com/file/d/1r2CWGGABQ9fprH8K7HZ9qO1Hkxq7IAu4/view","t_560","11 Nissan 5745 Sicha 3.doc","/api/transcript?name=11%20Nissan%205745%20Sicha%203.txt","https://drive.google.com/file/d/1kMEddRgM_8InWL-zZcIqY768TCnWRE4-/view",0.95,"50hr-selected"
"a_1649","3574--5745-Iyar 18d Sicha 3.mp3","5745","Iyar",18,"",19.75,"https://audio.kohnai.ai/training/3574--5745-Iyar%2018d%20Sicha%203.mp3","https://drive.google.com/file/d/161xf0_zC2F-SpfCQc66DzplghyomkPCm/view","t_608","18 Iyar 5745 Sicha 4.docx","/api/transcript?name=18%20Iyar%205745%20Sicha%204.txt","https://drive.google.com/file/d/1c9NIRSSZ6vk7faeyFOAxa_lzYsobHn91/view",0.95,"50hr-selected"
"a_1641","3584--5745-Sivan 09 Yechidus Orchim.mp3","5745","Sivan",9,"",20.21,"https://audio.kohnai.ai/training/3584--5745-Sivan%2009%20Yechidus%20Orchim.mp3","https://drive.google.com/file/d/1xfqGPnqggfsb8TOdZvwfbdoXa8gbyKQS/view","t_374","9 Sivan 5745.doc","/api/transcript?name=9%20Sivan%205745.txt","https://drive.google.com/file/d/1g31ejqnieM5HAF7H8_U2WR-cklBjh0qV/view",0.95,"50hr-selected"
"a_1631","3592--5745-Tamuz 12e Mamar.mp3","5745","Tamuz",12,"",17.29,"https://audio.kohnai.ai/training/3592--5745-Tamuz%2012e%20Mamar.mp3","https://drive.google.com/file/d/1QW9_2TySpRpuQaUQnaTwddpAD7GrRUvk/view","t_588","12 Tammuz 5745 Maamar.docx","/api/transcript?name=12%20Tammuz%205745%20Maamar.txt","https://drive.google.com/file/d/1LQ71iCMoNWO2ijTSOFEyaazUD8yMbjcL/view",0.95,"50hr-selected"
"a_1609","3613--5745-Av 20g Sicha 4.mp3","5745","Av",20,"",14.65,"https://audio.kohnai.ai/training/3613--5745-Av%2020g%20Sicha%204.mp3","https://drive.google.com/file/d/1SJnXj17vGVXtOtuddUEZmRz24G1A-f7T/view","t_529","20 Av 5745 Sichos 4-7.docx","/api/transcript?name=20%20Av%205745%20Sichos%204-7.txt","https://drive.google.com/file/d/1KvEp2_FQN0B_7JQRZghuqxNK8Uz2SsaV/view",0.95,"50hr-selected"
"a_1607","3616--5745-Av 20j Sicha 7.mp3","5745","Av",20,"",11.02,"https://audio.kohnai.ai/training/3616--5745-Av%2020j%20Sicha%207.mp3","https://drive.google.com/file/d/19CqD3nymZhxcBO7LHc-vdPsmzC6Pfuwa/view","t_419","20 Av 5745 Sicha 2.docx","/api/transcript?name=20%20Av%205745%20Sicha%202.txt","https://drive.google.com/file/d/1ZopH9sMHR6UwyxKzqsf0y_s2GA6Izodj/view",0.95,"50hr-selected"
"a_742","3664--5746-Cheshvan 07b Sicha 2.mp3","5746","Cheshvan",7,"",25.34,"https://audio.kohnai.ai/training/3664--5746-Cheshvan%2007b%20Sicha%202.mp3","https://drive.google.com/file/d/105yV-wAmjSolHGk_O8gOmSZJYw4Rziq4/view","t_394","7 Cheshvan 5746 Sicha 4 - Partial.docx","/api/transcript?name=7%20Cheshvan%205746%20Sicha%204%20-%20Partial.txt","https://drive.google.com/file/d/1tGDYp789XCMEc09d4cPBrj6_UKxdB5gQ/view",0.95,"50hr-selected"
"a_729","3678--5746-Kislev 19d Sicha 4.mp3","5746","Kislev",19,"",20.28,"https://audio.kohnai.ai/training/3678--5746-Kislev%2019d%20Sicha%204.mp3","https://drive.google.com/file/d/1-U_-NfykMTabAMW-4sgk-Ay6V_7kOr3n/view","t_710","19 Kislev 5746 Sicha 4 - Tam Muad.doc","/api/transcript?name=19%20Kislev%205746%20Sicha%204%20-%20Tam%20Muad.txt","https://drive.google.com/file/d/16GnoqnWuSZtTsCaDPSJQx3nvZBlw2c-Y/view",0.95,"50hr-selected"
"a_717","3688--5746-Tevet 03 Sicha 1.mp3","5746","Teves",3,"",15.66,"https://audio.kohnai.ai/training/3688--5746-Tevet%2003%20Sicha%201.mp3","https://drive.google.com/file/d/1Tofl5mAU5dsjaZkJ_McHVJPYLMwYwzsy/view","t_476","3 Tevet 5746 Sichos.docx","/api/transcript?name=3%20Tevet%205746%20Sichos.txt","https://drive.google.com/file/d/18wnGNQz1MzpcEWzv6yRaszvyJpjQmDhx/view",0.95,"50hr-selected"
"a_716","3691--5746-Tevet 03d Mamar kein Sicha.mp3","5746","Teves",3,"",7.1,"https://audio.kohnai.ai/training/3691--5746-Tevet%2003d%20Mamar%20kein%20Sicha.mp3","https://drive.google.com/file/d/1KETCdWkwCFl1jdj2LPCfyFQmzmmG8Ykn/view","t_476","3 Tevet 5746 Sichos.docx","/api/transcript?name=3%20Tevet%205746%20Sichos.txt","https://drive.google.com/file/d/18wnGNQz1MzpcEWzv6yRaszvyJpjQmDhx/view",0.95,"50hr-selected"
"a_705","3702--5746-Shvat 10c Mincha.mp3","5746","Shevat",10,"",9.11,"https://audio.kohnai.ai/training/3702--5746-Shvat%2010c%20Mincha.mp3","https://drive.google.com/file/d/1-aCAw6JEYU-tlmQ-98TpH-JMwOITQFE-/view","t_330","175 10 Shevat 5746 Sicha 1 part B.doc","/api/transcript?name=175%2010%20Shevat%205746%20Sicha%201%20part%20B.txt","https://drive.google.com/file/d/1iJMWLSkpTCj8r0DLL37FLnRcSZ7YPi_a/view",0.95,"50hr-selected"
"a_699","3708--5746-Shvat 10i Sicha 5.mp3","5746","Shevat",10,"",11.97,"https://audio.kohnai.ai/training/3708--5746-Shvat%2010i%20Sicha%205.mp3","https://drive.google.com/file/d/1IhPSJ8l9EnPUubw4sh8G3f_y9yXPaHeL/view","t_330","175 10 Shevat 5746 Sicha 1 part B.doc","/api/transcript?name=175%2010%20Shevat%205746%20Sicha%201%20part%20B.txt","https://drive.google.com/file/d/1iJMWLSkpTCj8r0DLL37FLnRcSZ7YPi_a/view",0.95,"50hr-selected"
"a_693","3714--5746-Adar 14b Sicha 2.mp3","5746","Adar",14,"",13.93,"https://audio.kohnai.ai/training/3714--5746-Adar%2014b%20Sicha%202.mp3","https://drive.google.com/file/d/15YhRYWfBWL6K342q61J_2gPXuEah_SS0/view","t_463","14 Adar 5746 Sicha 2, 4, 5, 6, 7.docx","/api/transcript?name=14%20Adar%205746%20Sicha%202%2C%204%2C%205%2C%206%2C%207.txt","https://drive.google.com/file/d/1-DBgClNu-4fijknWP5d3Lr0ZHgZzq3KC/view",0.95,"50hr-selected"
"a_692","3716--5746-Adar 14d Sicha 4.mp3","5746","Adar",14,"",14.05,"https://audio.kohnai.ai/training/3716--5746-Adar%2014d%20Sicha%204.mp3","https://drive.google.com/file/d/14u4P-c7XpejIvVIIWlZsKkTcP_Kip6I8/view","t_463","14 Adar 5746 Sicha 2, 4, 5, 6, 7.docx","/api/transcript?name=14%20Adar%205746%20Sicha%202%2C%204%2C%205%2C%206%2C%207.txt","https://drive.google.com/file/d/1-DBgClNu-4fijknWP5d3Lr0ZHgZzq3KC/view",0.95,"50hr-selected"
"a_662","3745--5746-Nissan 26 Yechidus Orchim.mp3","5746","Nissan",26,"",39.33,"https://audio.kohnai.ai/training/3745--5746-Nissan%2026%20Yechidus%20Orchim.mp3","https://drive.google.com/file/d/1CQGODEMZysUjotI_e5CV-uH5CTpN94wA/view","t_512","26 Nissan 5746 Yeshidos.docx","/api/transcript?name=26%20Nissan%205746%20Yeshidos.txt","https://drive.google.com/file/d/1kUAOXHGnS5G8gw_8b2op7KylGbraBnTU/view",0.95,"50hr-selected"
"a_639","3770--5746-Tamuz 15 Sicha 1.mp3","5746","Tamuz",15,"",33.61,"https://audio.kohnai.ai/training/3770--5746-Tamuz%2015%20Sicha%201.mp3","https://drive.google.com/file/d/1RQkncEdSIuFkF5G3i7lBX4oqyenVZH_N/view","t_657","15 Tammuz 5746 - Yechidus.doc","/api/transcript?name=15%20Tammuz%205746%20-%20Yechidus.txt","https://drive.google.com/file/d/1nBVKwTAaxDfd-tzl9O8rfObvPgSNK7ZD/view",0.95,"50hr-selected"
"a_619","3787--5746-Av 20g Sicha 4.mp3","5746","Av",20,"",15.25,"https://audio.kohnai.ai/training/3787--5746-Av%2020g%20Sicha%204.mp3","https://drive.google.com/file/d/1BDcyqIADRheGqR3dexyFMzUvfb6Qlulj/view","t_329","207 Sicha - 20 Av 5746.doc","/api/transcript?name=207%20Sicha%20-%2020%20Av%205746.txt","https://drive.google.com/file/d/1IyH1nJFl_z6jZBlZk8E-nChRRNiYoSXx/view",0.95,"50hr-selected"
"a_620","3788--5746-Av 20h Sicha 5.mp3","5746","Av",20,"",12.79,"https://audio.kohnai.ai/training/3788--5746-Av%2020h%20Sicha%205.mp3","https://drive.google.com/file/d/1Bh7GIbFqgaxo30b0MEHF7Ofd0aIolXaT/view","t_329","207 Sicha - 20 Av 5746.doc","/api/transcript?name=207%20Sicha%20-%2020%20Av%205746.txt","https://drive.google.com/file/d/1IyH1nJFl_z6jZBlZk8E-nChRRNiYoSXx/view",0.95,"50hr-selected"
"a_611","3798--5746-Elul 18c Sicha 3.mp3","5746","Elul",18,"",24.67,"https://audio.kohnai.ai/training/3798--5746-Elul%2018c%20Sicha%203.mp3","https://drive.google.com/file/d/1-u8Fbz2hw9zVjc3n6w1jbWSHd6zj3zVy/view","t_605","18 Elul 5746 Sicha 1.doc","/api/transcript?name=18%20Elul%205746%20Sicha%201.txt","https://drive.google.com/file/d/14G248dxHGpI4ex8OdpKvSeOdkmqHFK6u/view",0.95,"50hr-selected"
"a_243","3844--5747-Kislev 19e Mamar kein Sicha.mp3","5747","Kislev",19,"",12.53,"https://audio.kohnai.ai/training/3844--5747-Kislev%2019e%20Mamar%20kein%20Sicha.mp3","https://drive.google.com/file/d/1CKAh3ObtEccdecLDXhhRxUtoGYorVsxz/view","t_714","19 Kislev 5747 Sicha 3.doc","/api/transcript?name=19%20Kislev%205747%20Sicha%203.txt","https://drive.google.com/file/d/1HSEpXLPnf1O8c1XkPb3QyTH6f7wE-jDR/view",0.95,"50hr-selected"
"a_235","3854--5747-Tevet 05 Sicha.mp3","5747","Teves",5,"",19.52,"https://audio.kohnai.ai/training/3854--5747-Tevet%2005%20Sicha.mp3","https://drive.google.com/file/d/1FOYfZfkZJP2Juth86ao8rv82MpQoNhmz/view","t_509","5 Teves 5747.doc","/api/transcript?name=5%20Teves%205747.txt","https://drive.google.com/file/d/1_PLlJd2D5KWfKRB6l-YRxnEYlqG1BWqy/view",0.95,"50hr-selected"
"a_224","3863--5747-Shvat 10c Mincha.mp3","5747","Shevat",10,"",9.3,"https://audio.kohnai.ai/training/3863--5747-Shvat%2010c%20Mincha.mp3","https://drive.google.com/file/d/1E5RAzElSXs_G2tW-arDgc1c7wpNUGQLb/view","t_271","5-10-47.DOC","/api/transcript?name=5-10-47.txt","https://drive.google.com/file/d/1gBzP9Rk2wp9y7QKkxgOLwyabV5uNmcZ5/view",0.95,"50hr-selected"
"a_197","3887--5747-Nissan 13c Sicha 2.mp3","5747","Nissan",13,"",49.32,"https://audio.kohnai.ai/training/3887--5747-Nissan%2013c%20Sicha%202.mp3","https://drive.google.com/file/d/1GTUNgR6Gcxl2pv_fz3qXIIA34qEP38eK/view","t_518","13 Nissan 5747.docx","/api/transcript?name=13%20Nissan%205747.txt","https://drive.google.com/file/d/1Y40byYr2N8u2ehTq-C4o-XbrWYTDXQ16/view",0.95,"50hr-selected"
"a_196","3893--5747-Iyar 14b Sicha 2.mp3","5747","Iyar",14,"",33.36,"https://audio.kohnai.ai/training/3893--5747-Iyar%2014b%20Sicha%202.mp3","https://drive.google.com/file/d/1ryv-7ULM1HJCLojtvcXeA88u6yXNx65I/view","t_700","14 Iyar 5747 Sicha 2 - Ktoim.doc","/api/transcript?name=14%20Iyar%205747%20Sicha%202%20-%20Ktoim.txt","https://drive.google.com/file/d/1hHLBAY2nb0JkKWxsx006o5ILbXnBwZNz/view",0.95,"50hr-selected"
"a_186","3902--5747-Sivan 04c Mamar kein Sicha.mp3","5747","Sivan",4,"",8.72,"https://audio.kohnai.ai/training/3902--5747-Sivan%2004c%20Mamar%20kein%20Sicha.mp3","https://drive.google.com/file/d/19Cn8ZS7tmk5m1wC9x2qRgx_NsvsT6EUY/view","t_393","4 Sivan 5747 Sicha 2.docx","/api/transcript?name=4%20Sivan%205747%20Sicha%202.txt","https://drive.google.com/file/d/1iriFGC0vWhEUyvn6Mk48883UXKTgLDfy/view",0.95,"50hr-selected"
"a_166","3917--5747-Tamuz 15 Sicha 1.mp3","5747","Tamuz",15,"",41.28,"https://audio.kohnai.ai/training/3917--5747-Tamuz%2015%20Sicha%201.mp3","https://drive.google.com/file/d/1Is09vmXvQYK-z-yFf0J19Em086GAk631/view","t_732","15 Tammuz 5747 - End.doc","/api/transcript?name=15%20Tammuz%205747%20-%20End.txt","https://drive.google.com/file/d/1rOaAbl8_PZbjebmkWRDlG9BiIHnf2eED/view",0.95,"50hr-selected"
"a_156","3932--5747-Av 30c Sicha 3.mp3","5747","Av",30,"",10.47,"https://audio.kohnai.ai/training/3932--5747-Av%2030c%20Sicha%203.mp3","https://drive.google.com/file/d/1S3CrSZc_fuTFDOomNxHMkdbWSzgDC-Jb/view","t_274","11-30-47.DOC","/api/transcript?name=11-30-47.txt","https://drive.google.com/file/d/1a1UYVRi5XmPgxjbLZ3_Ve4T1qzNE64i1/view",0.95,"50hr-selected"
"a_154","3933--5747-Av 30d Sicha 4.mp3","5747","Av",30,"",14.27,"https://audio.kohnai.ai/training/3933--5747-Av%2030d%20Sicha%204.mp3","https://drive.google.com/file/d/1GLTmWLFIeyjzCQGkxstCpGWs24BivY53/view","t_274","11-30-47.DOC","/api/transcript?name=11-30-47.txt","https://drive.google.com/file/d/1a1UYVRi5XmPgxjbLZ3_Ve4T1qzNE64i1/view",0.95,"50hr-selected"
"a_148","3938--5747-Elul 01d Sicha 3 Rally.mp3","5747","Elul",1,"",11.03,"https://audio.kohnai.ai/training/3938--5747-Elul%2001d%20Sicha%203%20Rally.mp3","https://drive.google.com/file/d/15B9Tcir1wpTzWXdIjLGYZ8zCm8X4weoa/view","t_273","12-1-47.DOC","/api/transcript?name=12-1-47.txt","https://drive.google.com/file/d/18M17AsHgYwU5pndViHh3jTaN5Ve7swz7/view",0.95,"50hr-selected"
"a_899","3983--5748-Kislev 01 Sicha.mp3","5748","Kislev",1,"",22.61,"https://audio.kohnai.ai/training/3983--5748-Kislev%2001%20Sicha.mp3","https://drive.google.com/file/d/1xUtRboulLcCb_y7jGDstZiOXB7ChXJ16/view","t_51","3-1-48.DOC","/api/transcript?name=3-1-48.txt","https://drive.google.com/file/d/161UdL92wUlWy6XR2_JBkVoyy-d-QFn6c/view",0.95,"50hr-selected"
"a_872","4004--5748-Tevet 01 Rally 12 Psukim.mp3","5748","Teves",1,"",11.75,"https://audio.kohnai.ai/training/4004--5748-Tevet%2001%20Rally%2012%20Psukim.mp3","https://drive.google.com/file/d/1-v4qeOrPG7zJgE5-GZB8u5xBynHXj3PY/view","t_357","1 Teves 5748.DOC","/api/transcript?name=1%20Teves%205748.txt","https://drive.google.com/file/d/1bOLknw4N2VwJMuQ8UL2yJ8loLBzusnkN/view",0.95,"50hr-selected"
"a_871","4006--5748-Tevet 01c Sicha 2 Rally.mp3","5748","Teves",1,"",9.48,"https://audio.kohnai.ai/training/4006--5748-Tevet%2001c%20Sicha%202%20Rally.mp3","https://drive.google.com/file/d/1-s5P1VfzCqmm_1Ujcr99Roz7ofwFAYg5/view","t_57","4-1-48.DOC","/api/transcript?name=4-1-48.txt","https://drive.google.com/file/d/1HxQDByMTiZASg_6fuc2RqtzPnbsY-hXC/view",0.95,"50hr-selected"
"a_861","4016--5748-Shvat 15d Sicha 4.mp3","5748","Shevat",15,"",11.04,"https://audio.kohnai.ai/training/4016--5748-Shvat%2015d%20Sicha%204.mp3","https://drive.google.com/file/d/16ovQv_OjmIFyxjD-ZGpQpg1drxrqFzM9/view","t_47","5-15-48.DOC","/api/transcript?name=5-15-48.txt","https://drive.google.com/file/d/1xfmyrS0dlurKP-YBSaMYi_sZXADz-zge/view",0.95,"50hr-selected"
"a_860","4018--5748-Shvat 15f Sicha 6.mp3","5748","Shevat",15,"",8.97,"https://audio.kohnai.ai/training/4018--5748-Shvat%2015f%20Sicha%206.mp3","https://drive.google.com/file/d/13WsYpjk5VB2rgas_d0o8tR98w-LmDAHC/view","t_47","5-15-48.DOC","/api/transcript?name=5-15-48.txt","https://drive.google.com/file/d/1xfmyrS0dlurKP-YBSaMYi_sZXADz-zge/view",0.95,"50hr-selected"
"a_830","4050--5748-Adar 07 Sicha.mp3","5748","Adar",7,"",22.67,"https://audio.kohnai.ai/training/4050--5748-Adar%2007%20Sicha.mp3","https://drive.google.com/file/d/1Xo2nQmt9oTOXoeFJ6MkOoUgCHx64oMcF/view","t_17","6-7-48.DOC","/api/transcript?name=6-7-48.txt","https://drive.google.com/file/d/1n9FMOA-sUGTbj3mZns8BlyaXTdCmljsk/view",0.95,"50hr-selected"
"a_828","4058--5748-Nissan 03 Sicha.mp3","5748","Nissan",3,"",17.22,"https://audio.kohnai.ai/training/4058--5748-Nissan%2003%20Sicha.mp3","https://drive.google.com/file/d/1sHT70neBHB6pI1AGEHHpDZq0Q9XbHX3-/view","t_13","7-3-48 - MIDF.docx","/api/transcript?name=7-3-48%20-%20MIDF.txt","https://drive.google.com/file/d/1en8OzXOKwPGwDT9s84k6crAnvro6SlNY/view",0.95,"50hr-selected"
"a_800","4081--5748-Iyar 01 Sicha.mp3","5748","Iyar",1,"",14.95,"https://audio.kohnai.ai/training/4081--5748-Iyar%2001%20Sicha.mp3","https://drive.google.com/file/d/1Ci2mdJNKMAFrNOYIT9UvP3FtVQ2D7VFd/view","t_36","8-1-48.DOC","/api/transcript?name=8-1-48.txt","https://drive.google.com/file/d/1DP1DCG0vmDQ93cDoW7bqEvrvy1YC5uMK/view",0.95,"50hr-selected"
"a_791","4090--5748-Sivan 01 Sicha.mp3","5748","Sivan",1,"",14.2,"https://audio.kohnai.ai/training/4090--5748-Sivan%2001%20Sicha.mp3","https://drive.google.com/file/d/1f3guD9h7hmqXOa27zMSr51ypcDyATR3u/view","t_16","9-1-48.DOC","/api/transcript?name=9-1-48.txt","https://drive.google.com/file/d/1LFopyykKzv5CNK7a61RDMg-_wQI6OZDo/view",0.95,"50hr-selected"
"a_782","4100--5748-Tamuz 12 Sicha.mp3","5748","Tamuz",12,"",10.57,"https://audio.kohnai.ai/training/4100--5748-Tamuz%2012%20Sicha.mp3","https://drive.google.com/file/d/1UwZQjmWM5EANp5DV3BLikHSSETSN1hks/view","t_82","10-12-48.DOC","/api/transcript?name=10-12-48.txt","https://drive.google.com/file/d/1dmCdp_6b5LRK5pcKOCq6tukolKIz_U72/view",0.95,"50hr-selected"
"a_786","4101--5748-Tamuz 13 Sicha.mp3","5748","Tamuz",13,"",11.73,"https://audio.kohnai.ai/training/4101--5748-Tamuz%2013%20Sicha.mp3","https://drive.google.com/file/d/1zAt_uV7FyNKyMH3eStsEW1Gg_RxwKH2C/view","t_75","10-13-48.DOC","/api/transcript?name=10-13-48.txt","https://drive.google.com/file/d/150femfq9JS01xev-bxnesabB7MxT3ves/view",0.95,"50hr-selected"
"a_772","4109--5748-Av 04 Sicha.mp3","5748","Av",4,"",17.34,"https://audio.kohnai.ai/training/4109--5748-Av%2004%20Sicha.mp3","https://drive.google.com/file/d/1fCaJva1jy6nEkpRK-tLYIx8mdxkIITP-/view","t_49","11-4-48.DOC","/api/transcript?name=11-4-48.txt","https://drive.google.com/file/d/141z9SJwQH794fHT6EFWGGHBCFGNCKkpG/view",0.95,"50hr-selected"
"a_769","4114--5748-Elul 03 Sicha.mp3","5748","Elul",3,"",9.01,"https://audio.kohnai.ai/training/4114--5748-Elul%2003%20Sicha.mp3","https://drive.google.com/file/d/1IVh_6ysNLO7Mpdvxlg0ui0i17uEJ2WM9/view","t_52","12-3-48.DOC","/api/transcript?name=12-3-48.txt","https://drive.google.com/file/d/1DiubPxMJErzTB195_ASkCkEFBD-Fxv2w/view",0.95,"50hr-selected"
"a_761","4116--5748-Elul 11b 12 Psukim.mp3","5748","Elul",11,"",8.02,"https://audio.kohnai.ai/training/4116--5748-Elul%2011b%2012%20Psukim.mp3","https://drive.google.com/file/d/16-DNL2K3bDrhab3UQZNL3HqGs-HaSQ-1/view","t_67","12-11-48.DOC","/api/transcript?name=12-11-48.txt","https://drive.google.com/file/d/1k5kYpTT275cr39AbGHqaKsv67LqKEHOH/view",0.95,"50hr-selected"
"a_544","4156--5749-Cheshvan 20 Sicha.mp3","5749","Cheshvan",20,"",25.96,"https://audio.kohnai.ai/training/4156--5749-Cheshvan%2020%20Sicha.mp3","https://drive.google.com/file/d/1lQX3TWgumPejwfRGqjbXO_aaqbd4Dxyl/view","t_236","2-20-49.DOC","/api/transcript?name=2-20-49.txt","https://drive.google.com/file/d/1cJ1ZN7ZbkQ-sftzs_g__lCwbTivaSoXN/view",0.95,"50hr-selected"
"a_545","4159--5749-Kislev 01 Sicha.mp3","5749","Kislev",1,"",9.77,"https://audio.kohnai.ai/training/4159--5749-Kislev%2001%20Sicha.mp3","https://drive.google.com/file/d/1rcIzrkawUTStNT6CCuajmcBuhZCJysJZ/view","t_243","3-1-49.DOC","/api/transcript?name=3-1-49.txt","https://drive.google.com/file/d/1m9sboPDGehLNvefcd4tqE6vT8e_BoyZT/view",0.95,"50hr-selected"
"a_524","4178--5749-Tevet 03 Sicha before dollars.mp3","5749","Teves",3,"",7.51,"https://audio.kohnai.ai/training/4178--5749-Tevet%2003%20Sicha%20before%20dollars.mp3","https://drive.google.com/file/d/11l_7O79j3GxDJb79JX7iaxhif0xt0O2Q/view","t_205","4-3-49.DOC","/api/transcript?name=4-3-49.txt","https://drive.google.com/file/d/1hr1WiGvHfHO5VoSiogyk64ezqCGqbK-K/view",0.95,"50hr-selected"
